tipo;sno;mac;local;tipo_local;vsat;obs
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 4033;1,0727E+19;;Lider;local_equipamento;;
SL 2000;411060162;00:20:0E:10:4A:F9;Lider;local_equipamento;;
SL 2000;411060203;00:20:0E:10:4B:72;Lider;local_equipamento;;
SL 2000;411060094;00:20:0E:10:4A:B5;Lider;local_equipamento;;
SL 2000;411060077;00:20:0E:10:4A:A4;Lider;local_equipamento;;
SL 2000;411060058;00:20:0E:10:4A:91;Lider;local_equipamento;;
SL 2000;411060198;00:20:0E:10:4B:1D;Lider;local_equipamento;;
SL 2000;411060015;00:20:0E:10:4A:66;Lider;local_equipamento;;
SL 2000;411060025;00:20:0E:10:4A:70;Lider;local_equipamento;;
SL 2000;411060010;00:20:0E:10:4A:61;Lider;local_equipamento;;
SL 2000;411060054;00:20:0E:10:4A:8D;Lider;local_equipamento;;
SL 2000;411060047;00:20:0E:10:4A:86;Lider;local_equipamento;;
SL 2000;411060064;00:20:0E:10:4A:97;Lider;local_equipamento;;
SL 2000;411060053;00:20:0E:10:4A:8C;Lider;local_equipamento;;
SL 2000;411060028;00:20:0E:10:4A:73;Lider;local_equipamento;;
SL 2000;411060033;00:20:0E:10:4A:78;Lider;local_equipamento;;
SL 2000;411060063;00:20:0E:10:4A:96;Lider;local_equipamento;;
SL 2000;411060019;00:20:0E:10:4A:6A;Lider;local_equipamento;;
SL 2000;411060009;00:20:0E:10:4A:60;Lider;local_equipamento;;
SL 2000;411060044;00:20:0E:10:4A:83;Lider;local_equipamento;;
SL 2000;411060002;00:20:0E:10:4A:59;Lider;local_equipamento;;
SL 2000;411060005;00:20:0E:10:4A:5C;Lider;local_equipamento;;
SL 2000;411060016;00:20:0E:10:4A:67;Lider;local_equipamento;;
SL 2000;411060017;00:20:0E:10:4A:68;Lider;local_equipamento;;
SL 2000;411060008;00:20:0E:10:4A:5F;Lider;local_equipamento;;
SL 2000;411060193;00:20:0E:10:4B:18;Lider;local_equipamento;;
SL 2000;411060175;00:20:0E:10:4B:06;Lider;local_equipamento;;
SL 2000;411060170;00:20:0E:10:4B:01;Lider;local_equipamento;;
SL 2000;411060117;00:20:0E:10:4A:CC;Lider;local_equipamento;;
SL 2000;411060186;00:20:0E:10:4B:11;Lider;local_equipamento;;
SL 2000;411060171;00:20:0E:10:4B:02;Lider;local_equipamento;;
SL 2000;411060086;00:20:0E:10:4A:AD;Lider;local_equipamento;;
SL 2000;411060169;00:20:0E:10:4B:00;Lider;local_equipamento;;
SL 2000;411060114;00:20:0E:10:4A:C9;Lider;local_equipamento;;
SL 2000;411060118;00:20:0E:10:4A:CD;Lider;local_equipamento;;
SL 2000;411060188;00:20:0E:10:4B:13;Lider;local_equipamento;;
SL 2000;411060176;00:20:0E:10:4B:07;Lider;local_equipamento;;
SL 2000;411060191;00:20:0E:10:4B:16;Lider;local_equipamento;;
SL 2000;411060174;00:20:0E:10:4B:05;Lider;local_equipamento;;
SL 2000;411060096;00:20:0E:10:4A:B7;Lider;local_equipamento;;
SL 2000;411060095;00:20:0E:10:4A:B6;Lider;local_equipamento;;
SL 2000;411060119;00:20:0E:10:4A:CE;Lider;local_equipamento;;
SL 2000;411060178;00:20:0E:10:4B:09;Lider;local_equipamento;;
SL 2000;411060132;00:20:0E:10:4A:DB;Lider;local_equipamento;;
SL 2000;411060131;00:20:0E:10:4A:DA;Lider;local_equipamento;;
SL 2000;411060109;00:20:0E:10:4A:C4;Lider;local_equipamento;;
SL 2000;411060137;00:20:0E:10:4A:E0;Lider;local_equipamento;;
SL 2000;411060199;00:20:0E:10:4B:1E;Lider;local_equipamento;;
SL 2000;411060138;00:20:0E:10:4A:E1;Lider;local_equipamento;;
SL 2000;411060189;00:20:0E:10:4B:14;Lider;local_equipamento;;
SL 2000;411060075;00:20:0E:10:4A:A2;Lider;local_equipamento;;
SL 2000;411060011;00:20:0E:10:4A:62;Lider;local_equipamento;;
SL 2000;411060031;00:20:0E:10:4A:76;Lider;local_equipamento;;
SL 2000;411060032;00:20:0E:10:4A:77;Lider;local_equipamento;;
SL 2000;411060027;00:20:0E:10:4A:72;Lider;local_equipamento;;
SL 2000;411060069;00:20:0E:10:4A:9C;Lider;local_equipamento;;
SL 2000;411060049;00:20:0E:10:4A:88;Lider;local_equipamento;;
SL 2000;411060050;00:20:0E:10:4A:89;Lider;local_equipamento;;
SL 2000;411060067;00:20:0E:10:4A:9A;Lider;local_equipamento;;
SL 2000;411060090;00:20:0E:10:4A:B1;Lider;local_equipamento;;
SL 2000;411060146;00:20:0E:10:4A:E9;Lider;local_equipamento;;
SL 2000;411060042;00:20:0E:10:4A:81;Lider;local_equipamento;;
SL 2000;411060079;00:20:0E:10:4A:A6;Lider;local_equipamento;;
SL 2000;411060164;00:20:0E:10:4A:FB;Lider;local_equipamento;;
SL 2000;411060014;00:20:0E:10:4A:65;Lider;local_equipamento;;
SL 2000;411060060;00:20:0E:10:4A:93;Lider;local_equipamento;;
SL 2000;411060059;00:20:0E:10:4A:92;Lider;local_equipamento;;
SL 2000;411060035;00:20:0E:10:4A:7A;Lider;local_equipamento;;
SL 2000;411060026;00:20:0E:10:4A:71;Lider;local_equipamento;;
SL 2000;411060012;00:20:0E:10:4A:63;Lider;local_equipamento;;
SL 2000;411060076;00:20:0E:10:4A:A3;Lider;local_equipamento;;
SL 2000;411060003;00:20:0E:10:4A:5A;Lider;local_equipamento;;
SL 2000;411060018;00:20:0E:10:4A:69;Lider;local_equipamento;;
SL 2000;411060023;00:20:0E:10:4A:6E;Lider;local_equipamento;;
SL 2000;411060158;00:20:0E:10:4A:F5;Lider;local_equipamento;;
SL 2000;411060048;00:20:0E:10:4A:87;Lider;local_equipamento;;
SL 2000;411060046;00:20:0E:10:4A:85;Lider;local_equipamento;;
SL 2000;411060070;00:20:0E:10:4A:9D;Lider;local_equipamento;;
SL 2000;411060036;00:20:0E:10:4A:7B;Lider;local_equipamento;;
SL 2000;411060038;00:20:0E:10:4A:7D;Lider;local_equipamento;;
SL 2000;411060091;00:20:0E:10:4A:B2;Lider;local_equipamento;;
SL 2000;411060041;00:20:0E:10:4A:80;Lider;local_equipamento;;
SL 2000;411060065;00:20:0E:10:4A:98;Lider;local_equipamento;;
SL 2000;411060089;00:20:0E:10:4A:B0;Lider;local_equipamento;;
SL 2000;411060072;00:20:0E:10:4A:9F;Lider;local_equipamento;;
SL 2000;411060080;00:20:0E:10:4A:A7;Lider;local_equipamento;;
SL 2000;411060071;00:20:0E:10:4A:9E;Lider;local_equipamento;;
SL 2000;411060082;00:20:0E:10:4A:A9;Lider;local_equipamento;;
SL 2000;411060085;00:20:0E:10:4A:AC;Lider;local_equipamento;;
SL 2000;411060057;00:20:0E:10:4A:90;Lider;local_equipamento;;
SL 2000;411060045;00:20:0E:10:4A:84;Lider;local_equipamento;;
SL 2000;411060081;00:20:0E:10:4A:A8;Lider;local_equipamento;;
SL 2000;411060084;00:20:0E:10:4A:AB;Lider;local_equipamento;;
SL 2000;411060001;00:20:0E:10:4A:58;Lider;local_equipamento;;
SL 2000;411060068;00:20:0E:10:4A:9B;Lider;local_equipamento;;
SL 2000;411060055;00:20:0E:10:4A:8E;Lider;local_equipamento;;
SL 2000;411060073;00:20:0E:10:4A:A0;Lider;local_equipamento;;
SL 2000;411060006;00:20:0E:10:4A:5D;Lider;local_equipamento;;
SL 2000;411060004;00:20:0E:10:4A:5B;Lider;local_equipamento;;
SL 2000;411060021;00:20:0E:10:4A:6C;Lider;local_equipamento;;
SL 2000;411060145;00:20:0E:10:4A:E8;Lider;local_equipamento;;
SL 2000;411060022;00:20:0E:10:4A:6D;Lider;local_equipamento;;
SL 2000;411060039;00:20:0E:10:4A:7E;Lider;local_equipamento;;
SL 2000;411060167;00:20:0E:10:4A:FE;Lider;local_equipamento;;
SL 2000;411060083;00:20:0E:10:4A:AA;Lider;local_equipamento;;
SL 2000;411060062;00:20:0E:10:4A:95;Lider;local_equipamento;;
SL 2000;411060040;00:20:0E:10:4A:7F;Lider;local_equipamento;;
SL 2000;411060074;00:20:0E:10:4A:A1;Lider;local_equipamento;;
SL 2000;411060078;00:20:0E:10:4A:A5;Lider;local_equipamento;;
SL 2000;411060024;00:20:0E:10:4A:6F;Lider;local_equipamento;;
SL 2000;411060087;00:20:0E:10:4A:AE;Lider;local_equipamento;;
SL 2000;411060061;00:20:0E:10:4A:94;Lider;local_equipamento;;
SL 2000;411060088;00:20:0E:10:4A:AF;Lider;local_equipamento;;
SL 2000;411060056;00:20:0E:10:4A:8F;Lider;local_equipamento;;
SL 2000;411060007;00:20:0E:10:4A:5E;Lider;local_equipamento;;
SL 2000;411060154;00:20:0E:10:4A:F1;Lider;local_equipamento;;
SL 2000;411060148;00:20:0E:10:4A:EB;Lider;local_equipamento;;
SL 2000;411060149;00:20:0E:10:4A:EC;Lider;local_equipamento;;
SL 2000;411060037;00:20:0E:10:4A:7C;Lider;local_equipamento;;
SL 2000;411060196;00:20:0E:10:4B:1B;Lider;local_equipamento;;
SL 2000;411060030;00:20:0E:10:4A:75;Lider;local_equipamento;;
SL 2000;411060111;00:20:0E:10:4A:C6;Lider;local_equipamento;;
SL 2000;411060133;00:20:0E:10:4A:DC;Lider;local_equipamento;;
SL 2000;411060129;00:20:0E:10:4A:D8;Lider;local_equipamento;;
SL 2000;411060190;00:20:0E:10:4B:15;Lider;local_equipamento;;
SL 2000;411060134;00:20:0E:10:4A:DD;Lider;local_equipamento;;
SL 2000;411060108;00:20:0E:10:4A:C3;Lider;local_equipamento;;
SL 2000;411060135;00:20:0E:10:4A:DE;Lider;local_equipamento;;
SL 2000;411060142;00:20:0E:10:4A:E5;Lider;local_equipamento;;
SL 2000;411060100;00:20:0E:10:4A:BB;Lider;local_equipamento;;
SL 2000;411060183;00:20:0E:10:4B:0E;Lider;local_equipamento;;
SL 2000;411060136;00:20:0E:10:4A:DF;Lider;local_equipamento;;
SL 2000;411060099;00:20:0E:10:4A:BA;Lider;local_equipamento;;
SL 2000;411100262;00:20:0E:10:52:BA;Lider;local_equipamento;;
SL 2000;411100083;00:20:0E:10:52:07;Lider;local_equipamento;;
SL 2000;411100283;00:20:0E:10:52:CF;Lider;local_equipamento;;
SL 2000;411100091;00:20:0E:10:52:0F;Lider;local_equipamento;;
SL 2000;411100131;00:20:0E:10:52:37;Lider;local_equipamento;;
SL 2000;411100127;00:20:0E:10:52:33;Lider;local_equipamento;;
SL 2000;411100054;00:20:0E:10:51:EA;Lider;local_equipamento;;
SL 2000;411100250;00:20:0E:10:52:AE;Lider;local_equipamento;;
SL 2000;411100037;00:20:0E:10:51:D9;Lider;local_equipamento;;
SL 2000;411100215;00:20:0E:10:52:8B;Lider;local_equipamento;;
SL 2000;411100022;00:20:0E:10:51:CA;Lider;local_equipamento;;
SL 2000;411100017;00:20:0E:10:51:C5;Lider;local_equipamento;;
SL 2000;411030109;00:20:0E:10:49:CA;Lider;local_equipamento;;
SL 2000;411030137;00:20:0E:10:49:E6;Lider;local_equipamento;;
SL 2000;411030232;00:20:0E:10:4A:45;Lider;local_equipamento;;
SL 2000;411030104;00:20:0E:10:49:C5;Lider;local_equipamento;;
SL 2000;411030240;00:20:0E:10:4A:4D;Lider;local_equipamento;;
SL 2000;411030067;00:20:0E:10:49:A0;Lider;local_equipamento;;
SL 2000;411030090;00:20:0E:10:49:B7;Lider;local_equipamento;;
SL 2000;411030211;00:20:0E:10:4A:30;Lider;local_equipamento;;
SL 2000;411030108;00:20:0E:10:49:C9;Lider;local_equipamento;;
SL 2000;411030101;00:20:0E:10:49:C2;Lider;local_equipamento;;
SL 2000;411030076;00:20:0E:10:49:A9;Lider;local_equipamento;;
SL 2000;411030057;00:20:0E:10:49:96;Lider;local_equipamento;;
SL 2000;411060101;00:20:0E:10:4A:BC;Lider;local_equipamento;;
SL 2000;411060168;00:20:0E:10:4A:FF;Lider;local_equipamento;;
SL 2000;411060150;00:20:0E:10:4A:ED;Lider;local_equipamento;;
SL 2000;411060195;00:20:0E:10:4B:1A;Lider;local_equipamento;;
SL 2000;411060144;00:20:0E:10:4A:E7;Lider;local_equipamento;;
SL 2000;411060182;00:20:0E:10:4B:0D;Lider;local_equipamento;;
SL 2000;411060163;00:20:0E:10:4A:FA;Lider;local_equipamento;;
SL 2000;411060106;00:20:0E:10:4A:C1;Lider;local_equipamento;;
SL 2000;411060194;00:20:0E:10:4B:19;Lider;local_equipamento;;
SL 2000;411060147;00:20:0E:10:4A:EA;Lider;local_equipamento;;
SL 2000;411060185;00:20:0E:10:4B:10;Lider;local_equipamento;;
SL 2000;411060152;00:20:0E:10:4A:EF;Lider;local_equipamento;;
SL 2000;411060166;00:20:0E:10:4A:FD;Lider;local_equipamento;;
SL 2000;411060104;00:20:0E:10:4A:BF;Lider;local_equipamento;;
SL 2000;411060159;00:20:0E:10:4A:F6;Lider;local_equipamento;;
SL 2000;411060102;00:20:0E:10:4A:BD;Lider;local_equipamento;;
SL 2000;411060120;00:20:0E:10:4A:CF;Lider;local_equipamento;;
SL 2000;411060124;00:20:0E:10:4A:D3;Lider;local_equipamento;;
SL 2000;411060187;00:20:0E:10:4B:12;Lider;local_equipamento;;
SL 2000;411060151;00:20:0E:10:4A:EE;Lider;local_equipamento;;
SL 2000;411060051;00:20:0E:10:4A:8A;Lider;local_equipamento;;
SL 2000;411060202;00:20:0E:10:4B:71;Lider;local_equipamento;;
SL 2000;411060180;00:20:0E:10:4B:0B;Lider;local_equipamento;;
SL 2000;411060143;00:20:0E:10:4A:E6;Lider;local_equipamento;;
SL 2000;411060122;00:20:0E:10:4A:D1;Lider;local_equipamento;;
SL 2000;411060181;00:20:0E:10:4B:0C;Lider;local_equipamento;;
SL 2000;411060139;00:20:0E:10:4A:E2;Lider;local_equipamento;;
SL 2000;411060172;00:20:0E:10:4B:03;Lider;local_equipamento;;
SL 2000;411060161;00:20:0E:10:4A:F8;Lider;local_equipamento;;
SL 2000;411060155;00:20:0E:10:4A:F2;Lider;local_equipamento;;
SL 2000;411060192;00:20:0E:10:4B:17;Lider;local_equipamento;;
SL 2000;411060125;00:20:0E:10:4A:D4;Lider;local_equipamento;;
SL 2000;411060184;00:20:0E:10:4B:0F;Lider;local_equipamento;;
SL 2000;411060121;00:20:0E:10:4A:D0;Lider;local_equipamento;;
SL 2000;411060140;00:20:0E:10:4A:E3;Lider;local_equipamento;;
SL 2000;411060103;00:20:0E:10:4A:BE;Lider;local_equipamento;;
SL 2000;411080139;00:20:0E:10:4C:A7;Lider;local_equipamento;;
SL 2000;411080156;00:20:0E:10:4C:B8;Lider;local_equipamento;;
SL 2000;411080157;00:20:0E:10:4C:B9;Lider;local_equipamento;;
SL 2000;411080076;00:20:0E:10:4C:68;Lider;local_equipamento;;
SL 2000;411080106;00:20:0E:10:4C:86;Lider;local_equipamento;;
SL 2000;411080133;00:20:0E:10:4C:A1;Lider;local_equipamento;;
SL 2000;411080102;00:20:0E:10:4C:82;Lider;local_equipamento;;
SL 2000;411080080;00:20:0E:10:4C:6C;Lider;local_equipamento;;
SL 2000;411080006;00:20:0E:10:4C:22;Lider;local_equipamento;;
SL 2000;411080075;00:20:0E:10:4C:67;Lider;local_equipamento;;
SL 2000;411080074;00:20:0E:10:4C:66;Lider;local_equipamento;;
SL 2000;411080041;00:20:0E:10:4C:45;Lider;local_equipamento;;
SL 2000;411080130;00:20:0E:10:4C:9E;Lider;local_equipamento;;
SL 2000;411080065;00:20:0E:10:4C:5D;Lider;local_equipamento;;
SL 2000;411080026;00:20:0E:10:4C:36;Lider;local_equipamento;;
SL 2000;411080032;00:20:0E:10:4C:3C;Lider;local_equipamento;;
SL 2000;411080031;00:20:0E:10:4C:3B;Lider;local_equipamento;;
SL 2000;411080070;00:20:0E:10:4C:62;Lider;local_equipamento;;
SL 2000;411080140;00:20:0E:10:4C:A8;Lider;local_equipamento;;
SL 2000;411080135;00:20:0E:10:4C:A3;Lider;local_equipamento;;
SL 2000;411080164;00:20:0E:10:4C:C0;Lider;local_equipamento;;
SL 2000;411080161;00:20:0E:10:4C:BD;Lider;local_equipamento;;
SL 2000;411080107;00:20:0E:10:4C:87;Lider;local_equipamento;;
SL 2000;411080002;00:20:0E:10:4C:1E;Lider;local_equipamento;;
SL 2000;411080143;00:20:0E:10:4C:AB;Lider;local_equipamento;;
SL 2000;411080085;00:20:0E:10:4C:71;Lider;local_equipamento;;
SL 2000;411080077;00:20:0E:10:4C:69;Lider;local_equipamento;;
SL 2000;411080060;00:20:0E:10:4C:58;Lider;local_equipamento;;
SL 2000;411080086;00:20:0E:10:4C:72;Lider;local_equipamento;;
SL 2000;411080087;00:20:0E:10:4C:73;Lider;local_equipamento;;
SL 2000;411080170;00:20:0E:10:4C:C6;Lider;local_equipamento;;
SL 2000;411080015;00:20:0E:10:4C:2B;Lider;local_equipamento;;
SL 2000;411080101;00:20:0E:10:4C:81;Lider;local_equipamento;;
SL 2000;411080092;00:20:0E:10:4C:78;Lider;local_equipamento;;
SL 2000;411080103;00:20:0E:10:4C:83;Lider;local_equipamento;;
SL 2000;411080100;00:20:0E:10:4C:80;Lider;local_equipamento;;
SL 2000;411080167;00:20:0E:10:4C:C3;Lider;local_equipamento;;
SL 2000;411080090;00:20:0E:10:4C:76;Lider;local_equipamento;;
SL 2000;411080029;00:20:0E:10:4C:39;Lider;local_equipamento;;
SL 2000;411080159;00:20:0E:10:4C:BB;Lider;local_equipamento;;
SL 2000;411080162;00:20:0E:10:4C:BE;Lider;local_equipamento;;
SL 2000;411080136;00:20:0E:10:4C:A4;Lider;local_equipamento;;
SL 2000;411080014;00:20:0E:10:4C:2A;Lider;local_equipamento;;
SL 2000;411080058;00:20:0E:10:4C:56;Lider;local_equipamento;;
SL 2000;411080158;00:20:0E:10:4C:BA;Lider;local_equipamento;;
SL 2000;411080068;00:20:0E:10:4C:60;Lider;local_equipamento;;
SL 2000;411080069;00:20:0E:10:4C:61;Lider;local_equipamento;;
SL 2000;411080168;00:20:0E:10:4C:C4;Lider;local_equipamento;;
SL 2000;411080073;00:20:0E:10:4C:65;Lider;local_equipamento;;
SL 2000;411080142;00:20:0E:10:4C:AA;Lider;local_equipamento;;
SL 2000;411080169;00:20:0E:10:4C:C5;Lider;local_equipamento;;
