tipo;sno;mac;local;tipo_local;vsat;obs;status
600x SL4033;
10727002030309021245;
10727002030309021250;
10727002030309021084;
10727002030309021289;
10727002030309021260;
10727002030309021247;
10727002030309021235;
10727002030309021273;
10727002030309021280;
10727002030309021259;
10727002030309030009;
10727002030309030019;
10727002030309030052;
10727002030309030005;
10727002030309030013;
10727002030309031280;
10727002030309031186;
10727002030309031283;
10727002030309031315;
10727002030309031281;
10727002030309031302;
10727002030309031289;
10727002030309031303;
10727002030309031287;
10727002030309031285;
10727002030309020760;
10727002030309020763;
10727002030309020745;
10727002030309020743;
10727002030309020758;
10727002030309020942;
10727002030309020849;
10727002030309021000;
10727002030309020949;
10727002030309020923;
10727002030309020901;
10727002030309020906;
10727002030309020904;
10727002030309020905;
10727002030309020908;
10727002030309020716;
10727002030309020677;
10727002030309020634;
10727002030309020648;
10727002030309020714;
10727002030309021029;
10727002030309021023;
10727002030309020856;
10727002030309021028;
10727002030309021040;
10727002030309020874;
10727002030309020808;
10727002030309020770;
10727002030309020736;
10727002030309020739;
10727002030309020978;
10727002030309021311;
10727002030309021371;
10727002030309021377;
10727002030309020965;
10727002030309021309;
10727002030309021310;
10727002030309021349;
10727002030309021301;
10727002030309021306;
10727002030309021456;
10727002030309021452;
10727002030309021426;
10727002030309021468;
10727002030309021418;
10727002030309030054;
10727002030309030056;
10727002030309030055;
10727002030309030057;
10727002030309030050;
10727002030309020307;
10727002030309020351;
10727002030309030038;
10727002030309020301;
10727002030309010393;
10727002030309030026;
10727002030309021463;
10727002030309030025;
10727002030309021434;
10727002030309030029;
10727002030309021437;
10727002030309010454;
10727002030309040010;
10727002030309040009;
10727002030309040016;
10727002030309021402;
10727002030309021482;
10727002030309021409;
10727002030309021484;
10727002030309021392;
10727002030309021126;
10727002030309021194;
10727002030309021292;
10727002030309021139;
10727002030309021122;
10727002030309020890;
10727002030309020883;
10727002030309020880;
10727002030309020885;
10727002030309020889;
10727002030309021047;
10727002030309021042;
10727002030309021021;
10727002030309021026;
10727002030309020857;
10727002030309021119;
10727002030309021181;
10727002030309021188;
10727002030309021184;
10727002030309021186;
10727002030309020822;
10727002030309020798;
10727002030309020687;
10727002030309020820;
10727002030309020792;
10727002030309021172;
10727002030309021174;
10727002030309021178;
10727002030309021165;
10727002030309021199;
10727002030309020706;
10727002030309020707;
10727002030309020651;
10727002030309020722;
10727002030309020727;
10727002030309020659;
10727002030309020700;
10727002030309020671;
10727002030309020627;
10727002030309020653;
10727002030309021236;
10727002030309021065;
10727002030309021198;
10727002030309021358;
10727002030309021274;
10727002030309021403;
10727002030309021438;
10727002030309021440;
10727002030309021449;
10727002030309021427;
10727002030309021414;
10727002030309021435;
10727002030309021476;
10727002030309021453;
10727002030309021479;
10727002030309021316;
10727002030309021318;
10727002030309021379;
10727002030309021375;
10727002030309021373;
10727002030309020964;
10727002030309021332;
10727002030309021331;
10727002030309021226;
10727002030309021297;
10727002030309030046;
10727002030309030036;
10727002030309030040;
10727002030309030037;
10727002030309030041;
10727002030309021421;
10727002030309021442;
10727002030309021475;
10727002030309021424;
10727002030309021422;
10727002030309020842;
10727002030309020843;
10727002030309020787;
10727002030309020786;
10727002030309020782;
10727002030309021146;
10727002030309021045;
10727002030309021140;
10727002030309021150;
10727002030309021070;
10727002030309020955;
10727002030309020962;
10727002030309020956;
10727002030309020967;
10727002030309020961;
10727002030309020801;
10727002030309020846;
10727002030309020840;
10727002030309020845;
10727002030309020784;
10727002030309020552;
10727002030309020619;
10727002030309020532;
10727002030309020606;
10727002030309020531;
10727002030309021147;
10727002030309021088;
10727002030309021201;
10727002030309021204;
10727002030309021085;
10727002030309020752;
10727002030309020775;
10727002030309020062;
10727002030309020779;
10727002030309020744;
10727002030309021018;
10727002030309021013;
10727002030309021004;
10727002030309020979;
10727002030309020995;
10727002030309020563;
10727002030309020538;
10727002030309020564;
10727002030309020599;
10727002030309020528;
10727002030309021136;
10727002030309021055;
10727002030309021137;
10727002030309021130;
10727002030309021133;
10727002030309040669;
10727002030309040528;
10727002030309040547;
10727002030309040667;
10727002030309040661;
10727002030309020750;
10727002030309021365;
10727002030309021322;
10727002030309021390;
10727002030309020678;
10727002030309030016;
10727002030309030010;
10727002030309030001;
10727002030309030006;
10727002030309030014;
10727002030309040021;
10727002030309040024;
10727002030309040025;
10727002030309040027;
10727002030309040030;
10727002030309040513;
10727002030309040612;
10727002030309040619;
10727002030309040614;
10727002030309040616;
10727002030309021287;
10727002030309021283;
10727002030309021087;
10727002030309021058;
10727002030309021266;
10727002030309021401;
10727002030309021417;
10727002030309021428;
10727002030309030023;
10727002030309021433;
10727002030309021321;
10727002030309021327;
10727002030309021343;
10727002030309020594;
10727002030309020595;
10727002030309040066;
10727002030309040063;
10727002030309040053;
10727002030309040051;
10727002030309040042;
10727002030309021352;
10727002030309021350;
10727002030309020283;
10727002030309021231;
10727002030309020824;
10727002030309040141;
10727002030309040193;
10727002030309040140;
10727002030309040182;
10727002030309040190;
10727002030309021369;
10727002030309021302;
10727002030309021360;
10727002030309021195;
10727002030309021354;
10727002030309040393;
10727002030309040314;
10727002030309040295;
10727002030309040311;
10727002030309040318;
10727002030309040433;
10727002030309040500;
10727002030309040481;
10727002030309040435;
10727002030309040438;
10727002030309040789;
10727002030309040785;
10727002030309040790;
10727002030309040784;
10727002030309040786;
10727002030309040137;
10727002030309040366;
10727002030309040369;
10727002030309040363;
10727002030309040367;
10727002030309021263;
10727002030309021253;
10727002030309021284;
10727002030309021286;
10727002030309021268;
10727002030309021244;
10727002030309021239;
10727002030309021281;
10727002030309021277;
10727002030309021258;
10727002030309030007;
10727002030309030012;
10727002030309030002;
10727002030309030004;
10727002030309030030;
10727002030309031284;
10727002030309031282;
10727002030309031313;
10727002030309031312;
10727002030309031225;
10727002030309031308;
10727002030309031304;
10727002030309031305;
10727002030309031286;
10727002030309031288;
10727002030309020747;
10727002030309020732;
10727002030309020731;
10727002030309020748;
10727002030309020762;
10727002030309020944;
10727002030309020858;
10727002030309020945;
10727002030309020947;
10727002030309020850;
10727002030309020902;
10727002030309020907;
10727002030309020909;
10727002030309020903;
10727002030309020900;
10727002030309020652;
10727002030309020632;
10727002030309020642;
10727002030309020640;
10727002030309020715;
10727002030309021024;
10727002030309021025;
10727002030309021022;
10727002030309021044;
10727002030309021048;
10727002030309020886;
10727002030309020848;
10727002030309020892;
10727002030309020735;
10727002030309020733;
10727002030309021312;
10727002030309021315;
10727002030309021376;
10727002030309021372;
10727002030309021378;
10727002030309021308;
10727002030309021346;
10727002030309021348;
10727002030309021300;
10727002030309021303;
10727002030309021478;
10727002030309021423;
10727002030309030021;
10727002030309021467;
10727002030309021459;
10727002030309030051;
10727002030309030058;
10727002030309030059;
10727002030309030033;
10727002030309030045;
10727002030309020600;
10727002030309020319;
10727002030309020371;
10727002030309020372;
10727002030309020321;
10727002030309021490;
10727002030309021465;
10727002030309021446;
10727002030309021420;
10727002030309021425;
10727002030309021485;
10727002030309040012;
10727002030309040007;
10727002030309040014;
10727002030309020258;
10727002030309021432;
10727002030309021405;
10727002030309021489;
10727002030309021395;
10727002030309021407;
10727002030309021179;
10727002030309021196;
10727002030309021190;
10727002030309021129;
10727002030309021193;
10727002030309020881;
10727002030309020882;
10727002030309020888;
10727002030309020884;
10727002030309020893;
10727002030309021043;
10727002030309021011;
10727002030309020853;
10727002030309021027;
10727002030309020851;
10727002030309021189;
10727002030309021180;
10727002030309021183;
10727002030309021187;
10727002030309021185;
10727002030309020749;
10727002030309020790;
10727002030309020780;
10727002030309020796;
10727002030309020794;
10727002030309021072;
10727002030309021171;
10727002030309021102;
10727002030309021105;
10727002030309021197;
10727002030309020724;
10727002030309020670;
10727002030309020723;
10727002030309020705;
10727002030309020701;
10727002030309020713;
10727002030309020709;
10727002030309020655;
10727002030309020657;
10727002030309020710;
10727002030309021256;
10727002030309021077;
10727002030309021353;
10727002030309021351;
10727002030309021270;
10727002030309021404;
10727002030309021444;
10727002030309021441;
10727002030309021419;
10727002030309021429;
10727002030309021436;
10727002030309021473;
10727002030309021458;
10727002030309021451;
10727002030309021470;
10727002030309021314;
10727002030309021319;
10727002030309021374;
10727002030309021370;
10727002030309021317;
10727002030309021182;
10727002030309021304;
10727002030309021225;
10727002030309021296;
10727002030309021294;
10727002030309030047;
10727002030309030043;
10727002030309030035;
10727002030309030049;
10727002030309030048;
10727002030309021445;
10727002030309021477;
10727002030309021443;
10727002030309021466;
10727002030309021448;
10727002030309020841;
10727002030309020797;
10727002030309020788;
10727002030309020783;
10727002030309020789;
10727002030309021110;
10727002030309021096;
10727002030309021157;
10727002030309021052;
10727002030309021076;
10727002030309011470;
10727002030309020957;
10727002030309020968;
10727002030309020958;
10727002030309020969;
10727002030309020781;
10727002030309020844;
10727002030309020847;
10727002030309020854;
10727002030309020859;
10727002030309020553;
10727002030309020537;
10727002030309020549;
10727002030309020610;
10727002030309020526;
10727002030309021149;
10727002030309021207;
10727002030309021098;
10727002030309021203;
10727002030309021091;
10727002030309020742;
10727002030309020740;
10727002030309020741;
10727002030309020799;
10727002030309020753;
10727002030309021019;
10727002030309021015;
10727002030309020972;
10727002030309020970;
10727002030309020999;
10727002030309020565;
10727002030309020544;
10727002030309020500;
10727002030309020598;
10727002030309020540;
10727002030309021138;
10727002030309021131;
10727002030309021134;
10727002030309021071;
10727002030309021051;
10727002030309040522;
10727002030309040722;
10727002030309040664;
10727002030309040665;
10727002030309040668;
