Nome;"Latitude Graus";"Latitude Minutos";"Latitude Segundos";"Longitude Graus";"Longitude Minutos";"Longitude Segundos";"Marca Antena";CEP;Endereco;Numero;Bairro;Cidade;ODU;BUC;"Marca Antena";Empresa
SES-ARGO-4298;21;21;50;46;56;07;skyware;37820-000;"rua Presidente Getúlio Vargas";" 42 ";" Centro";ARCEBURGO;"SL 4033";;;Lider
SES-ARGO-4299;21;21;22;46;55;52;skyware;37820-000;"rua Roque José Jaime";" 171 ";" Centro";ARCEBURGO;"SL 4033";;;Lider
SES-ARGO-4300;21;22;13;46;56;62;skyware;37820-000;"rua São João da Fortaleza";" s/n ";" Vila Nova";ARCEBURGO;"SL 4033";;;Lider
SES-ARVA-4498;17;52;13;42;33;11;skyware;39678-000;"AVENIDA BRASIL S/N";;;ARICANDUVA;"SL 4033";;;Lider
SES-BAIS-3734;19;56;72;43;29;47;skyware;35970-000;"RUA ALFERES JOAQUIM EGÍDIO";" n85 ";" Bairro SAGRADA FAMÍLIA";"BARÃO DE COCAIS";"SL 4033";;;Lider
SES-BANA-3629;00;17;08;43;40;03;skyware;36206-700;"Rua Principal";" s/n";;BARBACENA;"SL 4033";;;Lider
"SES-BASO- 3491";21;18;45;43;28;59;skyware;36212-000;"Rua Bias Fortes";" 206";;BARROSO;"SL 2000";;;Lider
SES-BASO-3493;21;19;08;43;43;59;skyware;36212-000;"Praça Primeiro de Janeiro";" 30";;BARROSO;"SL 2000";;;Lider
SES-BETE-5557;50;53;43;45;16;38;skyware;30110-027;" Av. do Contorno";" 4777 ";" Serra ";"BELO HORIZONTE";"SL 4033";;;Vodanet
SES-BELE-4500;20;24;35;44;21;34;skyware;35473-000;"RUA PADRE JACINTO nº 21";;;"BELO VALE";"SL 2000";;;Lider
SES-CAHO-4501;20;37;42;45;09;59;skyware;35555-000;"AV. ITAPECERICA";" nº 146";;CAMACHO;"SL 4033";;;Lider
SES-CALO-3985;20;53;43;45;16;38;skyware;37270-000;"Pç. Conego Ulisses - 250";;;"CAMPO BELO";"SL 4033";;;Lider
SES-CALO-3978;20;54;32;45;16;08;skyware;37270-000;"R João Silveira Brasil - 173";;;"CAMPO BELO";"SL 4033";;;Lider
SES-CALO-3979;20;53;49;45;16;12;skyware;37270-000;"R. Getúlio Vargas - 146";;;"CAMPO BELO";"SL 4033";;;Lider
SES-CALO-3981;20;54;14;45;16;40;skyware;37270-000;"Av. Belo Horizonte - 822";;;"CAMPO BELO";"SL 4033";;;Lider
SES-CAIS-4275;18;43;21;49;11;37;skyware;38380-000;"RUA 17 Nº 1.217 - IVETTI GUERREIRO DANIEL";;;CANÁPOLIS;"SL 4033";;;Lider
SES-CAGA-4388;20;36;47;47;33;11;skyware;37993-000;"Chacara Bela Vista s/n.º";" Zona Rural";;CAPETINGA;"SL 4033";;;Lider
SES-CABA-4508;20;52;58;43;44;22;skyware;36428-000;"RUA: SANTA TEREZINHA";" nº 200";;CARANAÍBA;"SL 2000";;;Lider
SES-CAGA-3953;19;46;72;42;8;22;skyware;35304-210;" 	avenida DARIO DE ANUNCIAÇÃO GROSSI";" 65 ";" Regional";CARATINGA;"SL 4033";;;Lider
SES-CAHO-4541;19;44;50;50;55;04;skyware;38292-000;"AV: São Sebastiao do Pontal";" 1033";;CARNEIRINHO;"SL 2000";;;Lider
SES-CAHO-4544;19;54;12;50;43;30;skyware;38294-000;"Av: São Joaquim do Triângulo";" 622";;CARNEIRINHO;"SL 2000";;;Lider
SES-CAHO-4545;19;40;48;50;53;30;skyware;38290-000;"Rua Oito s/n ";;;CARNEIRINHO;"SL 4033";;;Lider
SES-CAAS-4510;21;29;18;44;38;41;skyware;37245-000;"RUA CORONEL ANTÔNIO FRANCISCO nº 224";;;CARRANCAS;"SL 4033";;;Torre
SES-CADE-0892;20;47;58;43;55;78;skyware;36422-000;"praça São Sebastião";" 0 ";" Centro";"CASA GRANDE";"SL 2000";;;Lider
SES-CODA-4513;21;05;60;46;12;47;patriot;37148-000;"RUA BORBA";" 279";;"CONCEIÇÃO DA APARECIDA";"SL 4033";;;Torre
SES-COHO-0679;15;17;90;44;24;55;skyware;39489-000;"Rua Francisco Leite";" 0 ";" Centro";"CÔNEGO MARINHO";"SL 4033";;;Lider
SES-COEM-5549;19;56;48;44;04;03;skyware;32223-540;"Rua Rio Branco";" nº 233";;CONTAGEM;"SL 2000";;;Vodanet
SES-COTA-4514;19;49;26;45;54;14;skyware;38990-000;"RUA ZECA PEREIRA nº 200";;;"CÓRREGO DANTA";"SL 2000";;;Lider
SES-CODO-4516;20;26;75;45;33;68;skyware;35578-000;"RUA SANTA CRUZ";" 535";;"CÓRREGO FUNDO";"SL 2000";;;Lider
SES-CRNI-4093;20;49;46;43;48;59;skyware;36426-000;"RUA ANTONIO NOGUEIRA DUTRA";" S/N";;"CRISTIANO OTONI";"SL 4033";;;Lider
SES-CRNI-4094;20;49;25;43;49;46;skyware;36426-000;"RUA VICENTE DE PAULA VIEIRA";;;"CRISTIANO OTONI";"SL 2000";;;Lider
SES-DEIS-4519;20;20;65;46;51;38;skyware;37910-000;"JOSÉ ABRAÃO PEDRO nº 268";;;DELFINÓPOLIS;"SL 4033";;;Lider
SES-DIVA-4550;21;30;45;46;11;25;skyware;37134-000;"RUA ANTÔNIO BASTOS FILHO";41;;"DIVISA NOVA";"SL 2000";;;Lider
SES-DOTI-0898;19;22;60;42;06;38;skyware;35148-000;"RAÇA MAGALHAES PINTO";" SN";;"DOM CAVATI";"SL 2000";;;Lider
SES-DOIM-3747;18;58;07;43;15;16;skyware;35865000;"PRAÇA JOAQUIM PIRES DE OLIVEIRA MAIA ";" s/n";;"DOM JOAQUIM";"SL 2000";;;Lider
SES-DOIM-4522;18;58;04;43;15;25;skyware;35865-000;"PRAÇA EXPEDITO MIRANDA PRIMO";" S/N ";" CENTRO";"DOM JOAQUIM";"SL 2000";;;Lider
SES-FAMA-4527;21;24;29;45;49;50;"Brasil Sat";37138-000;"RUA TRAVESSA SÃO JOÃO";" 27 ";" CENTRO";FAMA;"SL 4033";;;Torre
SES-FRSA-5543;16;37;30;43;37;41;skyware;39400-197;"Rua BR 251- KM23";;;"FRANCISCO SÁ";"SL 2000";;;Lider
SES-FRIS-4446;17;57;36;42;00;27;skyware;39695-000;"RUA SÃO FRANCISCO Nº59";;;FRANCISCÓPOLIS;;;;Lider
SES-FRIS-4581;17;57;38;42;00;26;skyware;39695-000;"RUA MINAS GERAIS";" N° 113. AO LADO DA ESCOLA MUNICIPAL.  ";" CENTRO";FRANCISCÓPOLIS;"SL 2000";;;Lider
SES-GUES-3752;18;53;04;42;47;40;skyware;39740-000;"RUA JOSÉ INÊS DE SOUZA ";" n76 ";" Centro";GUANHÃES;"SL 2000";;;Lider
SES-GUES-3751;18;46;48;42;55;44;skyware;39740-000;"Rua das Palmeiras";"49 ";" Colina verde";GUANHÃES;"SL 2000";;;Lider
SES-GUMA-4584;17;00;58;43;40;00;skyware;39397-000;"Maria da Conceição de Sousa N°80  - centro";;;GUARACIAMA;"SL 2000";;;Lider
SES-GUOR-3650;17;46;20;47;05;72;skyware;38570-000;"RUA FREI CECÍLIO";" n 1226 ";" Centro";GUARDA-MOR;"SL 4033";;;Lider
SES-ICAS-4586;16;13;07;44;54;09;skyware;39318-000;"RUA DONA LÚCA";" 365 ";" CENTRO";"ICARAÍ DE MINAS";"SL 2000";;;Lider
"SES-IJCI-4179 ";21;18;97;44;13;17;skyware;37205-000;"Rua José Martins";" s/n ";" Serra";IJACI;"SL 2000";;;Lider
SES-INAI-4587;18;49;65;42;26;45;;37215-000;"RUA AURELIANO DE SOUZA PINTO nº 515 - centro";;;INGAÍ;"SL 2000";;;Torre
SES-IRAS-4564;18;59;00;47;27;40;skyware;38510-000;"Rua Joaquim Rosa de Souza";" 12";;"IRAÍ DE MINAS";"SL 2000";;;Lider
SES-IRAS-4565;18;59;12;47;27;90;skyware;38510-000;"Rua Adolfo Elias de Carvalho";" 528";;"IRAÍ DE MINAS";"SL 4033";;;Lider
SES-IRAS-4566;18;58;70;47;27;42;skyware;38510-000;"RuaConceição Naves";" 600";;"IRAÍ DE MINAS";"SL 2000";;;Lider
SES-IRAS-4588;18;59;95;47;39;37;skyware;38510-000;"RUA JOAQUIM ROSA DE SOUSA";" nº S/N ";" CENTRO";"IRAÍ DE MINAS";"SL 4033";;;Lider
SES-ITRA-3994;19;42;20;43;19;12;skyware;10146-242;"MG 129 001";;;ITABIRA;"SL 2000";;;Lider
SES-ITRA-4589;17;03;48;43;18;29;skyware;39594-000;"RUA GRÃO MOGOL 176 - CENTRO";;;ITACAMBIRA;"SL 2000";;;Lider
SES-ITAS-4192;21;27;63;42;51;45;skyware;36788-000;"Sitio São Lourenço - Zona Rural";;;"ITAMARATI DE MINAS";"SL 2000";;;Lider
"SES-ITAS-4193 ";21;23;78;42;53;45;skyware;36788-000;"Comunidade Caramonos - Zona Rural";;;"ITAMARATI DE MINAS";"SL 4033";;;Lider
"SES-ITAS-4191 ";21;25;05;42;48;97;skyware;36788-000;"Rua Silvério Dias Barbosa";" 518 ";" Centro";"ITAMARATI DE MINAS";"SL 2000";;;Lider
SES-ITAS-4590;21;25;03;42;48;58;skyware;36788-000;"RUA SILVÉRIO DIAS BARBOSA nº 326 - CENTRO";;;"ITAMARATI DE MINAS";"SL 4033";;;Lider
SES-ITDU-4591;22;17;59;44;56;09;skyware;37464-000;"Av. Fernando Costa n°792 - Centro";;;ITANHANDU;"SL 2000";;;Torre
SES-ITTA-4592;19;23;73;41;13;53;skyware;35220-000;"Avenida Cel Osório";" 319 ";" centro";ITUETA;"SL 2000";;;Lider
SES-ITIM-0906;21;32;97;44;07;20;skyware;37210-000;"PRAÇA TRES PODERES";" 125 ";;ITUMIRIM;"SL 4033";;;Lider
SES-ITMA-3880;19;43;40;50;12;02;skyware;38280-000;"R. Cidade do prata nº415";;;ITURAMA;"SL 2000";;;Lider
SES-JEHA-5591;16;26;17;41;00;26;skyware;39960-000;"AV: brasil - Centro";;;JEQUITINHONHA;"SL 4033";;;Lider
SES-JEHA-5592;16;26;52;41;00;00;skyware;39960-000;"Rua São José";" 45 ";" São José";JEQUITINHONHA;"SL 4033";;;Lider
SES-JEHA-5593;16;26;12;41;00;12;skyware;39960-000;"Rua Porto Alegre";" 119 ";" Centro";JEQUITINHONHA;"SL 4033";;;Lider
SES-JEHA-5595;16;26;42;41;01;19;skyware;39960-000;"Rua Valmir Leite - Santa Luzia";;;JEQUITINHONHA;"SL 4033";;;Lider
SES-JEHA-5596;16;17;55;40;48;19;skyware;39960-000;"Distrito do Guaranilandia - Distrito";;;JEQUITINHONHA;"SL 2000";;;Lider
SES-JEHA-5597;16;30;24;41;20;19;skyware;39960-000;"Distrito do São Pedro do jequitinhonha - Distrito";;;JEQUITINHONHA;;;;Lider
SES-JEHA-5598;16;27;11;41;00;30;skyware;39960-000;"Rua Teofilo Otoni";" 1059 ";" Aldeia";JEQUITINHONHA;"SL 4033";;;Lider
SES-JEHA-5599;16;26;15;41;00;60;skyware;39960-000;"Rua Esmeralda";" 30 ";" Vaticano";JEQUITINHONHA;"SL 2000";;;Lider
SES-JODE-3761;19;52;58;43;13;54;skyware;35930-409;"Rua Dezessete ";" n28 ";" Bairro Vila Tanque";"JOÃO MONLEVADE";"SL 4033";;;Vodanet
SES-JORO-3658;17;44;38;46;09;78;skyware;38770-000;"RUA MARIA JOSE BORGES ";" n242";"BAIRRO JARDIM CENTRAL";"JOÃO PINHEIRO";"SL 4033";;;Lider
SES-JOAN-4593;18;13;17;42;29;47;skyware;39775-000;"RUA: ANTÔNIO PINTO RIBEIRO";" nº 20 ";" CENTRO";"JOSÉ RAYDAN";"SL 2000";;;Lider
SES-JUTO-4594;16;50;43;43;35;17;skyware;39590-000;"RUA JOSÉ VICENTE COSTA 11 - CENTRO";;;JURAMENTO;"SL 2000";;;Lider
SES-JUIA-4595;21;17;53;46;34;52;skyware;37805-000;"RUA Alderico Pinto de Aguiar s/n - Jardim Santo Antonio";;;JURUAIA;"SL 4033";;;Torre
SES-LASA-4575;18;46;24;46;26;38;skyware;38720-000;"Rua Professora Afra da Fonseca";" 222 ";" Novo Horizonte";"LAGOA FORMOSA";"SL 4033";;;Lider
SES-LASA-4574;18;46;18;46;24;46;skyware;38720-000;"Rua Leão Teotônio de Castro";" 116  ";" Novo Horizonte";"LAGOA FORMOSA";"SL 4033";;;Lider
SES-LASA-4573;18;47;10;46;24;33;skyware;38720-000;"Rua Juca do Lino";" 35 ";" Bela Vista	";"LAGOA FORMOSA";"SL 4033";;;Lider
SES-LASA-4572;18;46;20;46;23;95;skyware;38720-000;"Rua Chiquinho Nazario";" 114 ";" Planalto";"LAGOA FORMOSA";"SL 4033";;;Lider
SES-LATA-5542;19;37;21;43;52;57;skyware;33400-000;"Rua Lucas de Matos Pinho";" 145";;"LAGOA SANTA";"SL 2000";;;Vodanet
SES-LENA-4068;21;31;62;42;37;38;skyware;36700-000;"Rua Projetada s/n.  - Tres Cruzes";;;LEOPOLDINA;"SL 4033";;;Lider
SES-MAAS-3513;21;48;45;44;32;59;skyware;37305-000;"Rua Cel Antônio Bernardino";" 1";;"MADRE DE DEUS DE MINAS";"SL 2000";;;Lider
SES-MAAS-3514;21;48;46;44;32;59;skyware;37305-000;"Praça do Cruzeiro";" s/n";;"MADRE DE DEUS DE MINAS";"SL 4033";;;Lider
SES-MATA-3487;17;51;22;42;04;54;skyware;39690-000;" 	Rua Francisco Ricardo de Souza N: 410 - Esperança";;;MALACACHETA;"SL 4033";;;Lider
SES-MAIM-4381;20;20;56;41;57;32;skyware;36970-000;"Rua Roque Porcaro Junior";" s/nº";;MANHUMIRIM;"SL 2000";;;Lider
SES-MAIM-4386;20;20;05;41;53;37;skyware;36970-000;"Fazenda Graciano – Córrego Pirapitinga ";;;MANHUMIRIM;"SL 2000";;;Lider
SES-MAIM-4383;20;20;80;41;57;10;skyware;36970-000;"Rua Agripino Casqueiro";" s/nº";;MANHUMIRIM;"SL 2000";;;Lider
SES-MAIM-4384;20;21;08;41;56;87;skyware;36970-000;"Rua Luiz Carlos Correa";" s/nº ";;MANHUMIRIM;"SL 2000";;;Lider
SES-MAIM-4380;20;21;02;41;57;34;skyware;36970-000;"Rua Roque Porcaro Junior";" nº 09";;MANHUMIRIM;"SL 4033";;;Lider
SES-MANA-4113;18;46;56;40;58;55;skyware;35290-000;"Av. José Mol n°128";;;MANTENA;"SL 2000";;;Lider
SES-MANA-4110;19;40;10;41;05;93;skyware;35290-000;"R. Adriano Santos S/N";;;MANTENA;"SL 4033";;;Lider
SES-MANA-4109;18;46;80;40;57;08;skyware;35290-000;"R. São José S/N";;;MANTENA;"SL 2000";;;Lider
SES-MANA-4108;18;46;42;40;59;43;skyware;35290-000;"Praça Santos Dumont";;;MANTENA;"SL 2000";;;Lider
SES-MANA-4107;18;46;40;40;59;20;skyware;35290-000;"Praça Francisco Dias";;;MANTENA;"SL 2000";;;Lider
SES-MAAC-4597;18;30;31;42;05;00;skyware;35115-000;"RUA RIO DE JANEIRO";" nº 97 ";" CENTRO";MARILAC;"SL 2000";;;Lider
SES-MAIA-4600;18;28;22;43;03;35;skyware;39755-000;"RUA ANA MARQUES";" 278";;MATERLÂNDIA;"SL 2000";;;Lider
SES-MIRI-4257;21;57;13;44;59;97;patriot;37447-000;"Av.Getúlio Vargas";" 362 ";" Centro";MINDURI;"SL 2000";;;Torre
SES-MIRI-4256;21;40;53;44;35;55;skyware;37447-000;"Rua Sagrado Cxoração de Jesus";" 192 ";" Vila Vassalo";MINDURI;"SL 4033";;;Torre
SES-MOMA-4604;19;50;40;45;24;39;skyware;35604-000;"RUA ARAGUARI 787 - CENTRO";;;MOEMA;"SL 4033";;;Lider
SES-MOLO-4606;21;19;52;46;22;17;skyware;37115-000;"Rua XV de Novembro";" 824 ";" Centro";"MONTE BELO";"SL 4033";;;Lider
SES-MOAO-5033;22;25;60;46;34;15;skyware;37580-000;"Rua Alto da Santa Cruz";"105 ";" Centro";"MONTE SIÃO";"SL 2000";;;Torre
SES-MOAO-5034;22;25;33;46;34;16;patriot;37580-00;"Rua Alto da Santa Cruz";"130 ";" Centro";"MONTE SIÃO";"SL 4033";;;Torre
SES-MOAO-5035;22;25;60;46;34;27;patriot;37580-000;"Rua Alto da Santa Cruz";"105 ";" Centro";"MONTE SIÃO";"SL 2000";;;Torre
SES-MOAO-5036;22;25;25;46;34;49;skyware;37580-000;"Avenida das Fontes";"775 ";" São Simão";"MONTE SIÃO";"SL 2000";;;Torre
SES-MOAO-5037;22;24;11;46;29;39;skyware;37580-000;"Rua Aquiles de Souza Bueno";"s/n ";" Mococa ";"MONTE SIÃO";"SL 2000";;;Torre
SES-MOAO-5038;22;26;20;46;34;29;patriot;37580-000;"Rua José Comparini";"35 ";" Tijuco Preto	";"MONTE SIÃO";"SL 4033";;;Torre
SES-MOAO-5039;22;26;49;46;31;04;skyware;37580-000;"Estrada Municipal /s/n - Batinga";;;"MONTE SIÃO";"SL 2000";;;Torre
SES-MOAO-5040;22;25;83;46;33;90;patriot;37580-000;"Rua Segundo Marcelino Gottardello";"74 ";" Colinas";"MONTE SIÃO";"SL 4035";;;Torre
SES-NAIA-4607;16;30;30;46;29;75;skyware;38658-000;"RUA SÃO JOSÉ";" 730 ";" CENTRO";NATALÂNDIA;"SL 4033";;;Lider
SES-NANO-3530;21;32;58;44;46;59;skyware;36370-000;"Rua Josenato Guimarães n°14 Bairro do Rosário ";;;NAZARENO;"SL 2000";;;Lider
SES-NIRA-4608;15;19;07;41;45;22;skyware;39553-000;"AVENIDA DOMINGOS JOSÉ DE MATOS 67 - CENTRO";;;NINHEIRA;"SL 2000";;;Lider
SES-OLIA-4611;21;00;03;43;37;25;skyware;36145-000;" AVENIDA MANOEL JOSÉ DE OLIVEIRA";" 32 CENTRO";;OLARIA;"SL 4033";;;Lider
SES-OLRA-4224;20;59;56;45;19;45;skyware;35540-000;"Rua Alexandrino Chagas";" 143";;OLIVEIRA;"SL 2000";;;Lider
SES-OLRA-5533;22;32;97;44;46;98;skyware;35540-000;"BR 381 KM 600";;;OLIVEIRA;"SL 2000";;;Lider
SES-OLRA-5534;20;32;24;44;37;57;skyware;35540-000;"ALAMEDA DR. CICERO DE CASTRO FILHO";" 971";;OLIVEIRA;"SL 2000";;;Lider
SES-OUNO-5052;22;16;98;46;22;45;skyware;37570-000;"Avenida Cyro Gonçalves";" 438";;"OURO FINO";"SL 2000";;;Torre
SES-OUNO-5053;22;14;54;46;24;36;patriot;35570-000;"Rua Maria Joaquina";" s/n.º ";" Crisólia";"OURO FINO";"SL 4033";;;Torre
SES-OUNO-5054;22;15;90;46;22;05;skyware;37570-000;"Rua Alzira Flausino Batista";" s/n.º ";" Jd. São Paulo";"OURO FINO";"SL 4033";;;Torre
SES-OUNO-5058;22;12;38;46;28;31;skyware;37570-000;"Zona Rural São José do Mato Dentro - Bairro São José do Mato Dentro";;;"OURO FINO";"SL 4033";;;Torre
SES-OUNO-5057;22;22;11;46;20;12;patriot;37570-000;"Avenida Primeiro de Maio";" 126 ";" Bairro Pinhalzinho dos Góes";"OURO FINO";"SL 4033";;;Torre
SES-OUNO-5056;22;16;50;46;21;21;skyware;37570-000;"Rua Maria Cristina Tenório";" s/n.º ";" Bairro São Judas";"OURO FINO";"SL 4033";;;Torre
SES-OUNO-5055;22;17;13;46;22;01;skyware;37570-000;"Avenida da Saudade";" s/n.º ";" Bairro Bairro do Alto";"OURO FINO";"SL 2000";;;Torre
SES-OUTO-4038;20;17;25;43;30;98;skyware;35412-000;"Rua Santo Onofre -  	Amarantina (Distrito de Ouro Preto)";;;"OURO PRETO";"SL 4033";;;Lider
SES-OUTO-4042;20;38;56;43;50;35;skyware;35411-000;"Rua Grande";S/Nº;;"OURO PRETO";"SL 4033";;;Lider
SES-OUTO-4049;20;17;15;43;30;09;skyware;35413-000;"Rua: Antonio do Santos ";"S/nº ";" Santo Antônio do Leite";"OURO PRETO";"SL 4033";;;Lider
SES-PAAS-4395;18;54;23;45;32;16;skyware;35622-000;"Rua Braz Lourenço 275";" Centro";;PAINEIRAS;"SL 4033";;;Lider
SES-PAAS-4394;18;52;38;45;24;47;skyware;35622-000;"Rua Lourenço Bertoldo SN";" Zona Rural";;PAINEIRAS;"SL 4033";;;Lider
SES-PAOS-3968;19;29;56;44;48;10;skyware;35669-000;"RUA HÉLIO FILGUEIRAS";" 147";;PAPAGAIOS;"SL 4033";;;Lider
"SES-PATU-4122 ";17;14;33;46;53;02;skyware;38600-00;"Avenida Aeroporto";" 436";;PARACATU;"SL 4033";;;Lider
SES-PACU-4306;21;39;50;45;43;31;skyware;37120-000;"Rua Epitácio Pessoa";" 66 ";" Guaipava ";PARAGUAÇU;"SL 4033";;;Lider
SES-PACU-4305;21;33;33;45;43;42;skyware;37120-000;"Rua José Ronaldo Leite";" 280 ";" Parque dos Pinheiros";PARAGUAÇU;"SL 4033";;;Lider
SES-PACU-4304;21;32;67;45;43;97;skyware;37120-000;"Rua Chico Tindim";" 813 ";" Bela Vista";PARAGUAÇU;"SL 4033";;;Lider
"SES-PACU-4303 ";21;33;10;45;44;13;skyware;37120-000;"Av. Dom Bosco";" 359 ";" Centro";PARAGUAÇU;"SL 2000";;;Lider
SES-PACU-4302;21;32;39;45;44;45;skyware;37120-000;"Rua José Caproni de Morais";" 15 ";" Colina São Marcos";PARAGUAÇU;"SL 2000";;;Lider
SES-PEES-4233;20;32;97;45;46;98;skyware;37260-000;"RURAL PSF RETIRO DOS PIMENTAS";;;PERDÕES;"SL 2000";;;Lider
SES-PEES-4232;21;05;87;45;05;80;skyware;37260-000;"AVENIDA DEPUTADO JOSE ALDO DOS SANTOS";" 721";;PERDÕES;"SL 4033";;;Lider
SES-PIGA-3991;21;39;53;42;20;82;skyware;36730-000;"Rua Martins Peixoto";" n 162";;PIRAPETINGA;;;;Lider
SES-PIGA-4320;21;39;39;42;20;57;skyware;36730-000;"RUA DIRCEU OLIVEIRA MATIAS";" 185 ";" COLINA DO SOL";PIRAPETINGA;"SL 4033";;;Lider
SES-PIGA-4319;21;39;40;42;20;82;skyware;36730-000;"RUA ANTONIO MATIAS PROXIMO A RUA JOSE LAMARCA  - BRASILINHA";;;PIRAPETINGA;"SL 4033";;;Lider
SES-PIUI-4134;19;41;27;44;52;95;skyware;35650-000;"Rua José Antonio de Aguiar s/n  - Brumado";;;PITANGUI;"SL 2000";;;Lider
SES-PIUI-4135;19;50;06;43;20;46;skyware;35650-000;"Praça Antônio dos Santos - São Francisco";;;PITANGUI;"SL 4033";;;Lider
SES-PODO-4621;21;47;03;45;58;06;skyware;37757-000;"RUA ARCANJO MENDES N/ 264 CENTRO";;;"POÇO FUNDO";"SL 4033";;;Lider
SES-PRIS-4336;20;49;15;46;49;41;skyware;37970-000;"Rua Benedito Martins Prado s/n - 3 Fontes";;;PRATÁPOLIS;"SL 4033";;;Lider
SES-RAOS-4338;19;58;02;43;48;25;skyware;34400-000;"Rua Vereador Felipe Alves da Rocha";" 84 ";" Morro das Bicas";RAPOSOS;"SL 4033";;;Vodanet
SES-RAOS-4337;00;20;00;43;46;59;skyware;34400-000;"Rodovia MG 030";" 163 ";" Agua Limpa";RAPOSOS;"SL 4033";;;Vodanet
SES-RIAS-0916;15;37;08;42;32;72;skyware;39530-000;"RUA ESPINOSA";"468 ";;"RIO PARDO DE MINAS";"SL 2000";;;Lider
SES-RIBA-4464;19;55;39;43;10;03;skyware;35940-000;"Praça Moacir Bruzzi";" 40";;"RIO PIRACICABA";"SL 4033";;;Lider
SES-RUTA-4627;16;24;28;42;15;43;;39565-000;" AVENIDA MIGUEL DE ALMEIDA - CENTRO";;;RUBELITA;"SL 4033";;;Lider
SES-SARA-4165;19;53;10;43;47;98;patriot;34505-500;" PRAÇA LOUIS ENSCH";" S/N  ";" BAIRRO 	SIDERURGICA";SABARÁ;"SL 4033";;;Vodanet
SES-SARA-4176;19;49;17;43;49;36;skyware;34515-720;"AV.SERRA DA PIEDADE";" 529 ";" MORADA DA SERRA";SABARÁ;"SL 2000";;;Vodanet
SES-SAAS-3541;21;07;90;44;22;40;skyware;36328-000;"Rua Ouro Preto";" 271";;"SANTA CRUZ DE MINAS";"SL 2000";;;Lider
SES-SAAS-4342;18;43;24;42;26;20;skyware;39725-000;"Rua: Lino Pereira S/N - centro";;;"SANTA EFIGÊNIA DE MINAS";"SL 2000";;;Lider
SES-SAAS-4344;18;49;62;42;26;43;skyware;39725-000;"Rua Monsenhor Domingos";" Centro";;"SANTA EFIGÊNIA DE MINAS";"SL 2000";;;Lider
SES-SAAS-4629;18;49;65;42;26;45;skyware;39725-000;" RUA SÃO VICENTE DE PAULO";" S/N CENTRO";;"SANTA EFIGÊNIA DE MINAS";"SL 2000";;;Lider
SES-SAAS-3478;16;41;53;45;24;82;skyware;39295-000;"Av Belo Horizonte";" 12 ";" Centro";"SANTA FÉ DE MINAS";"SL 4033";;;Lider
SES-SAGA-5606;22;09;03;44;05;37;skyware;36135-000;"RUA SEBASTIÃO MONTEIRO";" 80 ";" CENTRO";"SANTA RITA DE JACUTINGA";"SL 4033";;;Torre
SES-SARA-4630;19;32;12;45;58;11;skyware;38805-000;" AVENIDA BRASIL";" nº 979 NOVO HORIZONTE";;"SANTA ROSA DA SERRA";"SL 2000";;;Lider
SES-SAIA-4631;18;50;50;50;07;24;skyware;38320-000;" AVENIDA JOAQUIM RIBEIRO DE GOUVEIA nº 1.507 NOVO HORIZONTE ";;;"SANTA VITÓRIA";"SL 4033";;;Lider
SES-SAES-4346;20;17;15;43;35;07;patriot;36435-000;"Praça São José s/n";" Joselandia";;"SANTANA DOS MONTES";"SL 4033";;;Lider
SES-SAES-4345;20;47;17;43;41;23;skyware;36430-000;"Ladeira Américo Leão";" 20";;"SANTANA DOS MONTES";"SL 4033";;;Lider
SES-SAMA-4397;30;19;02;42;36;36;skyware;35388-000;"PRAÇA FRANCISCO LUIZ PINTO MOREIRA";" CENTRO";;"SANTO ANTÔNIO DO GRAMA";"SL 4033";;;Lider
SES-SAES-4633;19;31;58;42;00;33;skyware;35335-000;"Rua  Targino Ergulano de Oliveira";" 83";;"SÃO DOMINGOS DAS DORES";"SL 2000";;;Lider
SES-SARA-4357;19;59;48;44;45;54;skyware;35516-000;"Comunidade Rural Campo Alegre";" Zona Rural";;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
SES-SARA-4356;20;02;38;44;48;00;skyware;35516-000;"Comunidade Rural Água Limpa";" Zona Rural";;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
SES-SARA-4355;19;52;72;44;51;92;skyware;35516-000;"Comunidade Rural Quilombo do Gaia";"Zona Rural";;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
SES-SARA-4354;20;02;43;44;50;27;skyware;35516-000;"Comunidade Rural Prata de Baixo Zona Rural ";;;"SÃO GONÇALO DO PARÁ";"SL 4035";;;Lider
SES-SARA-4353;20;02;72;44;50;45;skyware;35516-000;"Comunidade Rural Prata de Cima";" Zona Rural";;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
SES-SARA-4352;19;58;34;44;50;56;skyware;35516-000;"Rua Tópazio nº 943 - Bela Vista";;;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
SES-SARA-4351;19;59;11;44;50;55;skyware;35516-000;"Rua São Paulo nº569";" São Francisco";;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
SES-SARA-4350;19;59;15;44;51;50;skyware;35516-000;"Avenida Presidente Tancredo Neves nº473";" Centro";;"SÃO GONÇALO DO PARÁ";"SL 2000";;;Lider
